Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-10-05,-1.7393012831012553,Hàn Quốc,"Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",Unknown,2.3502060186971896,Tự động,Đã sử dụng,Xăng,-0.9709576430589385
2025-10-05,1.1468740377165834,Việt Nam,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,-1.1171043329364239,Tự động,Đã sử dụng,Điện,0.5339194388867556
2025-10-05,1.1468740377165834,Đang cập nhật,"Phường Phương Mai, Quận Đống Đa, Hà Nội",SUV / Cross over,-1.1171932428895404,Tự động,Đã sử dụng,Điện,0.5339194388867556
2025-10-05,1.1468740377165834,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-1.1163041433583762,Tự động,Đã sử dụng,Điện,0.5339194388867556
2025-10-05,0.7620506616075382,Thái Lan,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-0.7260783591304689,Tự động,Đã sử dụng,Xăng,0.26595699552035706
2025-10-05,1.1468740377165834,Nước khác,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.6371684060140627,Tự động,Đã sử dụng,Xăng,-0.04487943878466519
2025-10-05,-0.5848311547741198,Thái Lan,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Pick-up (bán tải),1.6389263937659388,Tự động,Đã sử dụng,Dầu,-0.4521823527015909
2025-10-05,-3.0861830994829136,Việt Nam,"Xã Minh Trí, Huyện Sóc Sơn, Hà Nội",SUV / Cross over,-1.116926513030191,Tự động,Đã sử dụng,Xăng,-1.1424536068134334
2025-10-05,-1.7393012831012553,Việt Nam,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Minivan (MPV),-0.6193864153907813,Số sàn,Đã sử dụng,Xăng,-0.9452332484957642
2025-10-05,-0.5848311547741198,Việt Nam,", Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.5186609844992194,Tự động,Đã sử dụng,Xăng,-0.5379303345788384
2025-10-05,0.9544623496620608,Hàn Quốc,"Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",SUV / Cross over,-0.9038982653632816,Tự động,Đã sử dụng,Xăng,-0.1306274206619127
2025-10-05,1.339285725771106,Thái Lan,", Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,-1.063936180972813,Tự động,Đã sử dụng,Động cơ Hybrid,0.6946969049065947
2025-10-05,0.18481559744397047,Việt Nam,"Phường Thượng Thanh, Quận Long Biên, Hà Nội",Sedan,1.1943766281839074,Số sàn,Đã sử dụng,Xăng,-0.6494027110192603
2025-10-05,-1.5468895950467327,Việt Nam,"Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,2.794755784279221,Tự động,Đã sử dụng,Xăng,-0.6558338096600538
2025-10-05,-1.931712971155778,Đang cập nhật,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Sedan,1.7278363468823452,Tự động,Đã sử dụng,Xăng,-0.8487667688838607
2025-10-05,-2.1241246592103007,Nhật Bản,"Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,-1.090609166907735,Số sàn,Đã sử dụng,Xăng,-0.9345147507611082
2025-10-05,-1.7393012831012553,Đức,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",SUV / Cross over,2.0834761593479705,Tự động,Đã sử dụng,Xăng,-0.6708397064885722
2025-10-05,-0.39241946671959727,Việt Nam,"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Minivan (MPV),1.5500164406495327,Tự động,Đã sử dụng,Dầu,-0.07703493198863301
2025-10-05,-0.5848311547741198,Việt Nam,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.6609169094854696,Tự động,Đã sử dụng,Xăng,-0.2828300884940271
2025-10-05,-0.2000077786650747,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,0.625352928238907,Tự động,Đã sử dụng,Dầu,0.14376612134527936
2025-10-05,-1.7393012831012553,Hàn Quốc,"Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Hatchback,-1.0995001622193754,Tự động,Đã sử dụng,Xăng,-1.0202627326383558
2025-10-05,0.9544623496620608,Đang cập nhật,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-0.9394622466098441,Tự động,Đã sử dụng,Xăng,2.9991739157139223
2025-10-05,0.9544623496620608,Việt Nam,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,-0.29931058417171863,Tự động,Đã sử dụng,Dầu,0.6153800216701407
2025-10-05,0.7620506616075382,Việt Nam,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,-0.40600252791140623,Tự động,Đã sử dụng,Dầu,0.8983483618650576
2025-10-05,0.5696389735530156,Việt Nam,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,0.03854723767062534,Tự động,Đã sử dụng,Dầu,0.651822913967971
2025-10-05,0.18481559744397047,Việt Nam,"283 Nguyễn Xiển - Hà Nội , Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.3704385466648437,Tự động,Đã sử dụng,Xăng,-0.43288905677921025
2025-10-05,-0.969654530883165,Việt Nam,"Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",SUV / Cross over,1.37219653441672,Tự động,Đã sử dụng,Xăng,-0.5272118368441825
2025-10-05,-0.39241946671959727,Đang cập nhật,"Lk 403, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Sedan,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.623678316456086
2025-10-05,-1.7393012831012553,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",SUV / Cross over,0.6609169094854696,Tự động,Đã sử dụng,Xăng,-0.6772708051293657
2025-10-05,-2.1241246592103007,Đang cập nhật,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Minivan (MPV),1.5500164406495327,Số sàn,Đã sử dụng,Xăng,-0.9559517462304201
2025-10-04,0.9544623496620608,Việt Nam,"TTTM Vincom Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",SUV / Cross over,-0.34732195885457806,Tự động,Đã sử dụng,Điện,0.12661652496982986
2025-10-04,1.339285725771106,Việt Nam,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",Minivan (MPV),-1.1172821528426566,Tự động,Mới,Điện,0.25318054622064723
2025-10-04,0.5696389735530156,Việt Nam,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Sedan,0.12745719078703163,Tự động,Đã sử dụng,Xăng,-0.2914048866817518
2025-10-04,0.18481559744397047,Việt Nam,"Phường Trần Phú, Quận Hoàng Mai, Hà Nội",Sedan,0.8387368157182821,Tự động,Đã sử dụng,Xăng,2.63474499487932
2025-10-04,1.339285725771106,Việt Nam,"Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",Minivan (MPV),-1.1172821528426566,Tự động,Mới,Điện,0.25318054622064723
2025-10-04,-0.2000077786650747,Nước khác,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Sedan,-1.1170154229833074,Số sàn,Đã sử dụng,Xăng,-0.9280836521203147
2025-10-04,-0.39241946671959727,Thái Lan,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Sedan,0.46531501262937564,Tự động,Đã sử dụng,Xăng,-0.7844557824759251
2025-10-04,0.18481559744397047,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Hatchback,0.3408410782664068,Số sàn,Đã sử dụng,Xăng,-0.8401919706961359
2025-10-04,0.5696389735530156,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,0.16302117203359417,Tự động,Đã sử dụng,Xăng,-0.475763047717834
2025-10-04,-1.931712971155778,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,1.6033624125193764,Tự động,Đã sử dụng,Xăng,-0.9988257371690439
2025-10-04,-0.39241946671959727,Nhật Bản,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.9038982653632816,Số sàn,Đã sử dụng,Xăng,-0.8594852666185167
2025-10-04,0.7620506616075382,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Hatchback,0.07411121891718786,Tự động,Đã sử dụng,Xăng,-0.1306274206619127
2025-10-04,-0.2000077786650747,Ấn Độ,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Sedan,0.3052770970198443,Tự động,Đã sử dụng,Xăng,-0.7137136974271959
2025-10-04,-0.007596090610552121,Việt Nam,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Hatchback,0.5720069563690632,Số sàn,Đã sử dụng,Xăng,-1.0202627326383558
2025-10-04,-0.39241946671959727,Việt Nam,"Phường Yên Sở, Quận Hoàng Mai, Hà Nội",SUV / Cross over,1.9056562531151577,Tự động,Đã sử dụng,Dầu,0.030150045357926394
2025-10-04,1.339285725771106,Thái Lan,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,-1.0638117070384498,Tự động,Đã sử dụng,Động cơ Hybrid,0.7161339003759066
2025-10-04,-0.39241946671959727,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Unknown,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.22709390027381618
2025-10-04,-0.007596090610552121,Việt Nam,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-1.1171043329364239,Tự động,Đã sử dụng,Dầu,0.20164600911242145
2025-10-04,-2.1241246592103007,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,1.1943766281839074,Tự động,Đã sử dụng,Xăng,-0.6022413209867741
2025-10-04,0.37722728549849305,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,0.2519311251500005,Tự động,Đã sử dụng,Xăng,-0.07703493198863301
2025-10-04,-0.39241946671959727,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Sedan,0.3052770970198443,Tự động,Đã sử dụng,Xăng,-0.4779067472647652
2025-10-04,0.37722728549849305,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,-0.05036271544578098,Tự động,Đã sử dụng,Xăng,1.2627772848433596
2025-10-04,-0.969654530883165,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,0.8387368157182821,Tự động,Đã sử dụng,Xăng,-0.6065287200806365
2025-10-04,0.18481559744397047,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,0.3052770970198443,Tự động,Đã sử dụng,Xăng,0.38171677105464125
2025-10-04,-2.7013597233738684,Đang cập nhật,"Trần Điền, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Sedan,-0.9038982653632816,Tự động,Đã sử dụng,Xăng,-1.0631367235769795
2025-10-04,-0.007596090610552121,Đức,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.0029832564240628114,Tự động,Đã sử dụng,Xăng,2.1395503995382157
2025-10-04,-1.3544779069922102,Thái Lan,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Pick-up (bán tải),4.2173150341417225,Số sàn,Đã sử dụng,Dầu,-0.7201447960679894
2025-10-04,0.18481559744397047,Nhật Bản,"Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,3.861675221676097,Số sàn,Đã sử dụng,Xăng,-0.3664343708243434
2025-10-04,-1.5468895950467327,Hàn Quốc,"Xã Tân Minh, Huyện Sóc Sơn, Hà Nội",Sedan,-0.8861162747400003,Tự động,Đã sử dụng,Xăng,-0.7844557824759251
2025-10-04,-1.5468895950467327,Việt Nam,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Sedan,0.3052770970198443,Tự động,Đã sử dụng,Xăng,-0.6772708051293657
2025-10-04,0.9544623496620608,Nước khác,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Hatchback,-1.1147393281835274,Tự động,Đã sử dụng,Xăng,2.949868828278204
2025-10-04,-0.5848311547741198,Việt Nam,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",Sedan,-0.9394622466098441,Tự động,Đã sử dụng,Xăng,-0.10704672564566965
2025-10-04,-0.2000077786650747,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),2.0834761593479705,Tự động,Đã sử dụng,Dầu,-0.46290085043624685
2025-10-04,1.1468740377165834,Việt Nam,"Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",Kiểu dáng khác,-1.1169620770114377,Số sàn,Mới,Dầu,-0.6772708051293657
2025-10-04,-1.1620662189376876,Mỹ,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Van,3.3282155029776592,Số sàn,Đã sử dụng,Dầu,-0.8702037643531726
2025-10-04,-0.39241946671959727,Việt Nam,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.9625788344201097,Tự động,Đã sử dụng,Xăng,-0.4521823527015909
2025-10-04,-0.39241946671959727,Việt Nam,"Phường Trần Phú, Quận Hoàng Mai, Hà Nội",Hatchback,-0.9038982653632816,Số sàn,Đã sử dụng,Xăng,-0.9709576430589385
2025-10-04,-0.39241946671959727,Hàn Quốc,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,0.5720069563690632,Tự động,Đã sử dụng,Xăng,-0.22709390027381618
2025-10-04,0.7620506616075382,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Minivan (MPV),0.4297510313828131,Tự động,Đã sử dụng,Dầu,1.1341553120274883
2025-10-04,0.7620506616075382,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,0.03854723767062534,Tự động,Đã sử dụng,Xăng,0.1909275113777655
2025-10-04,0.7620506616075382,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,-0.6727323872606251,Tự động,Đã sử dụng,Xăng,-0.11990892292725677
2025-10-04,-0.969654530883165,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,0.8387368157182821,Tự động,Đã sử dụng,Xăng,-0.5164933391095266
2025-10-04,0.37722728549849305,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,0.09189320954046912,Tự động,Đã sử dụng,Dầu,0.6389607166863838
2025-10-04,0.7620506616075382,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,-0.05036271544578098,Tự động,Đã sử dụng,Xăng,-0.1327711202088439
2025-10-04,-0.39241946671959727,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,0.5720069563690632,Tự động,Đã sử dụng,Xăng,0.16734681636152243
2025-10-04,-1.1620662189376876,Thái Lan,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,0.07411121891718786,Tự động,Đã sử dụng,Xăng,-1.204620893674438
2025-10-04,0.9544623496620608,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,-0.2815285935484374,Tự động,Đã sử dụng,Xăng,-0.3128418821510637
2025-10-04,0.5696389735530156,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,-0.2281826216785936,Tự động,Đã sử dụng,Xăng,-0.05559793651932113
2025-10-04,0.37722728549849305,Thái Lan,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Pick-up (bán tải),0.03854723767062534,Tự động,Đã sử dụng,Dầu,-0.2613930930247152
2025-10-04,-0.5848311547741198,Nhật Bản,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,1.5500164406495327,Tự động,Đã sử dụng,Xăng,3.3207288498973
2025-10-04,0.9544623496620608,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Kiểu dáng khác,-0.9394622466098441,Số sàn,Đã sử dụng,Dầu,0.11589802723517392
2025-10-04,0.5696389735530156,Thái Lan,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.12745719078703163,Tự động,Đã sử dụng,Dầu,0.6732599094372829
2025-10-04,-1.7393012831012553,Đức,"Xã Tiên Dược, Huyện Sóc Sơn, Hà Nội",Minivan (MPV),0.12745719078703163,Tự động,Đã sử dụng,Xăng,-0.6451153119253978
2025-10-04,-1.1620662189376876,Hàn Quốc,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Hatchback,1.37219653441672,Tự động,Đã sử dụng,Xăng,-1.0524182258423236
2025-10-04,-0.2000077786650747,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,0.5008789938759381,Tự động,Đã sử dụng,Xăng,-0.07060383334783944
2025-10-04,-0.7772428428286424,Đức,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,0.8387368157182821,Tự động,Đã sử dụng,Xăng,-0.4736193481709028
2025-10-04,-0.2000077786650747,Việt Nam,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.625352928238907,Tự động,Đã sử dụng,Dầu,-0.17778881069439886
2025-10-03,0.9544623496620608,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,-0.5304764622743751,Tự động,Đã sử dụng,Xăng,0.22308300458173333
2025-10-03,-0.39241946671959727,Nước khác,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",SUV / Cross over,0.8387368157182821,Tự động,Đã sử dụng,Xăng,-0.5272118368441825
2025-10-03,0.9544623496620608,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Pick-up (bán tải),-0.42378451853468746,Tự động,Đã sử dụng,Dầu,1.0484073301502408
2025-10-03,-1.3544779069922102,Thái Lan,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Hatchback,1.5500164406495327,Tự động,Đã sử dụng,Xăng,-0.7330069933495765
2025-10-03,-0.969654530883165,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",SUV / Cross over,1.37219653441672,Tự động,Đã sử dụng,Dầu,-0.5486488323134944
2025-10-03,-0.2000077786650747,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Sedan,1.0165567219510947,Tự động,Đã sử dụng,Xăng,-0.30426708396333896
2025-10-03,0.9544623496620608,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Sedan,-0.8505522934934377,Tự động,Đã sử dụng,Dầu,-0.1542081156781558
2025-10-03,-1.3544779069922102,Hàn Quốc,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Hatchback,-0.7616423403770315,Số sàn,Đã sử dụng,Xăng,-1.0845737190462914
2025-10-03,0.7620506616075382,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Hatchback,0.39418705013625055,Tự động,Đã sử dụng,Điện,-0.3664343708243434
2025-10-03,-0.007596090610552121,Việt Nam,"Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",SUV / Cross over,0.48309700325265686,Tự động,Đã sử dụng,Xăng,0.46960845247881994
2025-10-03,0.9544623496620608,Việt Nam,"Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Unknown,0.6609169094854696,Tự động,Đã sử dụng,Xăng,-1.2667881805354424
2025-10-03,0.5696389735530156,Thái Lan,", Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Pick-up (bán tải),0.12745719078703163,Tự động,Đã sử dụng,Dầu,-0.09847192745794489
2025-10-03,-0.2000077786650747,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.5720069563690632,Tự động,Đã sử dụng,Xăng,-0.21851910208609143
2025-10-03,-0.007596090610552121,Thái Lan,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),-0.868334284116719,Tự động,Đã sử dụng,Dầu,-0.44146385496693497
2025-10-03,-0.39241946671959727,Hàn Quốc,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Unknown,-0.9394622466098441,Số sàn,Đã sử dụng,Dầu,-0.4200268594976231
2025-10-03,-2.3165363472648233,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.5720069563690632,Số sàn,Đã sử dụng,Dầu,-0.9988257371690439
2025-10-03,-0.2000077786650747,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.23781239800847212
2025-10-03,0.18481559744397047,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,-0.5838224341442189,Tự động,Đã sử dụng,Xăng,-0.6065287200806365
2025-10-03,-1.5468895950467327,Việt Nam,"Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",Minivan (MPV),-0.5838224341442189,Tự động,Đã sử dụng,Xăng,-0.7308632938026454
2025-10-03,-0.39241946671959727,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,-0.49491248102781255,Tự động,Đã sử dụng,Xăng,-0.2699678912124399
2025-10-03,0.5696389735530156,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,-0.5838224341442189,Tự động,Đã sử dụng,Xăng,-0.2914048866817518
2025-10-03,-1.5468895950467327,Hàn Quốc,"Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",SUV / Cross over,0.6609169094854696,Tự động,Đã sử dụng,Dầu,-0.4736193481709028
2025-10-03,0.9544623496620608,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.15705465918546854,Tự động,Đã sử dụng,Xăng,0.6196674207640032
2025-10-03,0.9544623496620608,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.6016044247675001,Tự động,Đã sử dụng,Dầu,1.2734957825780155
2025-10-03,0.7620506616075382,Nhật Bản,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,-0.40600252791140623,Tự động,Đã sử dụng,Xăng,5.140729765241878
2025-10-03,1.1468740377165834,Việt Nam,"Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,-0.6193864153907813,Tự động,Đã sử dụng,Xăng,0.8511869718325714
2025-10-03,-0.39241946671959727,Đức,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,1.0165567219510947,Tự động,Đã sử dụng,Xăng,-0.327847778979582
2025-10-03,-0.969654530883165,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Sedan,1.1943766281839074,Tự động,Đã sử dụng,Xăng,-0.6558338096600538
2025-10-03,0.37722728549849305,Đang cập nhật,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,0.056329228293906596,Tự động,Đã sử dụng,Xăng,3.3207288498973
2025-10-03,0.5696389735530156,Nhật Bản,"Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,-0.05036271544578098,Tự động,Đã sử dụng,Xăng,4.283249946469403
2025-10-03,1.339285725771106,Việt Nam,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Hatchback,-1.1101693565933441,Tự động,Đã sử dụng,Điện,-0.6901330024109528
2025-10-03,0.5696389735530156,Việt Nam,"Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.14523918141031292,Tự động,Đã sử dụng,Dầu,0.19735861001855906
2025-10-03,0.18481559744397047,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Minivan (MPV),0.35862306888968803,Số sàn,Đã sử dụng,Xăng,-0.3471410749019627
2025-10-03,-1.7393012831012553,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,1.5500164406495327,Tự động,Đã sử dụng,Xăng,-0.9280836521203147
2025-10-03,-1.3544779069922102,Việt Nam,"Xã Dân Hòa, Huyện Thanh Oai, Hà Nội",Hatchback,-1.0731828160969192,Tự động,Đã sử dụng,Xăng,-1.138166207719571
2025-10-03,-2.508948035319346,Đang cập nhật,"Xã Dân Hòa, Huyện Thanh Oai, Hà Nội",Hatchback,2.6169358780464087,Số sàn,Đã sử dụng,Xăng,-1.206764593221369
2025-10-03,-0.007596090610552121,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0.16302117203359417,Bán tự động,Đã sử dụng,Xăng,-0.430745357232279
2025-10-03,0.18481559744397047,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,-0.2281826216785936,Tự động,Đã sử dụng,Xăng,-0.2613930930247152
2025-10-03,0.18481559744397047,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.05036271544578098,Tự động,Đã sử dụng,Xăng,0.07945513493734371
2025-10-03,0.18481559744397047,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.12745719078703163,Tự động,Đã sử dụng,Dầu,0.424590761993265
2025-10-03,0.7620506616075382,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Pick-up (bán tải),-0.0859266966923435,Tự động,Đã sử dụng,Dầu,-0.14134591839656865
2025-10-03,0.37722728549849305,Thái Lan,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Hatchback,-0.797206321623594,Tự động,Đã sử dụng,Xăng,-0.3985898640283112
2025-10-03,0.7620506616075382,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.5186609844992194,Tự động,Đã sử dụng,Xăng,0.5296320397928932
2025-10-03,0.9544623496620608,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Minivan (MPV),-1.0283721997262503,Số sàn,Đã sử dụng,Xăng,-0.30212338441640774
2025-10-03,0.37722728549849305,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,-0.03258072482249971,Tự động,Đã sử dụng,Xăng,0.05158704082723827
2025-10-03,-0.2000077786650747,Việt Nam,"Phường Định Công, Quận Hoàng Mai, Hà Nội",Sedan,0.12745719078703163,Tự động,Đã sử dụng,Xăng,-0.5915228232521181
2025-10-03,-0.5848311547741198,Ấn Độ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Hatchback,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.8166112756798929
2025-10-03,0.7620506616075382,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Sedan,-0.3170925747949999,Tự động,Đã sử dụng,Xăng,-0.03201724150307806
2025-10-03,-0.5848311547741198,Việt Nam,"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Sedan,-1.1169976409926843,Tự động,Đã sử dụng,Xăng,-0.5700858277828063
2025-10-03,-0.2000077786650747,Việt Nam,"Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0.41196904075953183,Tự động,Đã sử dụng,Xăng,-0.11990892292725677
